no;year;id;wks;union;independen
3348;2;479;48;0;6.905749798
3349;3;479;48;0;7.234179974
3350;4;479;48;0;7.299799919
3351;5;479;48;0;7.313220024
3352;6;479;48;0;7.375879765
3353;7;479;47;0;7.618740082
3354;1;480;51;0;5.598420143
3355;2;480;50;0;6.2146101
3356;3;480;50;0;6.109250069
3357;4;480;50;1;6.263400078
3358;5;480;48;1;6.551080227
3359;6;480;45;1;6.802390099
3360;7;480;42;1;6.956550121
3361;1;481;48;0;5.703780174
3362;2;481;50;0;5.720310211
3363;3;481;50;0;5.991459846
3364;4;481;50;0;6.052090168
3365;5;481;48;0;6.2146101
3366;6;481;48;0;6.263400078
3367;7;481;49;0;6.309919834
3368;1;482;44;0;6.354370117
3369;2;482;49;0;6.354370117
3370;3;482;50;0;6.536690235
3371;4;482;49;0;6.606649876
3372;5;482;48;0;6.606649876
3373;6;482;48;0;6.756929874
3374;7;482;49;0;6.951769829
3375;1;483;50;1;6.075349808
3376;2;483;50;1;6.354370117
3377;3;483;49;1;6.586170197
3378;4;483;48;1;6.58893013
3379;5;483;46;1;6.593039989
3380;6;483;49;1;6.842679977
3381;7;483;47;1;6.972609997
3382;1;484;44;1;6.561029911
3383;2;484;49;1;6.905749798
3384;3;484;45;1;6.733399868
3385;4;484;49;1;6.874199867
3386;5;484;47;1;7.034389973
3387;6;484;49;1;7.035270214
3388;7;484;39;1;7.196690083
3389;1;485;49;1;6.356110096
3390;2;485;49;1;6.492239952
3391;3;485;49;1;6.659289837
3392;4;485;49;1;6.569479942
3393;5;485;49;1;6.800169945
3394;6;485;49;1;6.731019974
3395;7;485;48;1;6.925600052
3396;1;486;48;1;6.905749798
3397;2;486;52;1;6.905749798
3398;3;486;50;1;6.956550121
3399;4;486;51;1;7.025539875
3400;5;486;43;1;7.090079784
3401;6;486;50;1;7.090079784
3402;7;486;49;1;7.244229794
3403;1;487;49;1;6.727429867
3404;2;487;49;1;6.802390099
3405;3;487;48;1;6.886529922
3406;4;487;48;1;6.956550121
3407;5;487;47;1;7.090079784
3408;6;487;46;1;7.261929989
3409;7;487;43;1;7.428329945
3410;1;488;41;1;6.552509785
3411;2;488;47;1;6.624070168
3412;3;488;32;1;6.786719799
3413;4;488;46;1;6.830870152
3414;5;488;44;1;7.044909954
3415;6;488;45;1;7.02643013
3416;7;488;23;1;7.135690212
3417;1;489;50;0;6.590300083
3418;2;489;50;0;6.620069981
3419;3;489;50;0;6.652860165
3420;4;489;50;0;6.715380192
3421;5;489;51;0;6.77421999
3422;6;489;50;0;6.856460094
3423;7;489;51;0;6.932449818
3424;1;490;46;0;6.802390099
3425;2;490;45;0;6.905749798
3426;3;490;47;1;6.907760143
3427;4;490;49;0;7.014810085
3428;5;490;47;0;7.038780212
3429;6;490;47;0;6.948900223
3430;7;490;49;0;7.196690083
3431;1;491;12;1;6.272880077
3432;2;491;25;1;6.463029861
3433;3;491;49;1;6.530879974
3434;4;491;51;1;6.669499874
3435;5;491;50;1;6.666959763
3436;6;491;50;0;7.025539875
3437;7;491;46;0;7.025539875
3438;1;492;48;1;6.156980038
3439;2;492;47;1;6.109250069
3440;3;492;48;1;6.336830139
3441;4;492;49;1;6.359570026
3442;5;492;48;1;6.587550163
3443;6;492;47;1;6.712959766
3444;7;492;47;1;5.849319935
3445;1;493;50;0;6.551080227
3446;2;493;50;0;6.620069981
3447;3;493;48;0;6.700729847
3448;4;493;49;0;6.771940231
3449;5;493;49;0;6.856460094
3450;6;493;49;0;7.090079784
3451;7;493;49;0;6.972609997
3452;1;494;44;1;5.948029995
3453;2;494;48;1;6.052090168
3454;3;494;35;1;6.115890026
3455;4;494;48;1;6.180019855
3456;5;494;48;1;6.259580135
3457;6;494;48;1;6.315360069
3458;7;494;48;1;6.368189812
3459;1;495;41;0;6.2146101
3460;2;495;42;0;6.309919834
3461;3;495;48;1;6.68460989
3462;4;495;52;1;6.742879868
3463;5;495;51;1;6.813439846
3464;6;495;51;1;6.802390099
3465;7;495;49;1;6.956550121
3466;1;496;41;1;6.905749798
3467;2;496;45;1;6.905749798
3468;3;496;47;1;7.184629917
3469;4;496;46;1;7.288929939
3470;5;496;43;1;7.390799999
3471;6;496;47;1;7.486609936
3472;7;496;46;1;7.560599804
3473;1;497;49;0;6.905749798
3474;2;497;49;0;6.905749798
3475;3;497;49;0;7.090079784
3476;4;497;48;0;7.244229794
3477;5;497;48;0;7.354360104
3478;6;497;48;0;7.290969849
3479;7;497;47;0;7.467370033
3480;1;498;46;0;6.263400078
3481;2;498;49;0;6.300789833
3482;3;498;48;0;6.396930218
3483;4;498;49;0;6.396930218
3484;5;498;49;0;6.558199883
3485;6;498;35;0;6.77421999
3486;7;498;36;0;6.869009972
3487;1;499;6;1;6.359570026
3488;2;499;48;1;6.456769943
3489;3;499;47;1;6.613379955
3490;4;499;45;1;6.63988018
3491;5;499;44;1;6.77421999
3492;6;499;47;1;6.791220188
3493;7;499;47;1;6.840549946
3494;1;500;46;0;6.620069981
3495;2;500;48;0;6.620069981
3496;3;500;48;0;6.68460989
3497;4;500;49;0;6.887549877
3498;5;500;49;0;6.856460094
3499;6;500;49;0;5.988959789
3500;7;500;48;0;6.126870155
3501;1;501;46;1;6.359570026
3502;2;501;47;1;6.452050209
3503;3;501;47;1;6.529419899
3504;4;501;46;1;6.638569832
3505;5;501;46;1;6.791220188
3506;6;501;38;1;6.956550121
3507;7;501;45;1;7.034389973
3508;1;502;44;0;6.646389961
3509;2;502;44;1;6.715380192
3510;3;502;44;1;6.77421999
3511;4;502;44;1;6.956550121
3512;5;502;44;1;6.956550121
3513;6;502;44;1;7.207859993
3514;7;502;41;1;7.189169884
3515;1;503;46;1;6.802390099
3516;2;503;40;1;6.905749798
3517;3;503;45;1;7.102499962
3518;4;503;46;1;7.127689838
3519;5;503;47;1;7.183110237
3520;6;503;46;1;7.353720188
3521;7;503;49;1;7.400010109
3522;1;504;46;1;6.490719795
3523;2;504;49;0;6.645090103
3524;3;504;47;0;6.802390099
3525;4;504;46;0;6.731019974
3526;5;504;40;0;7.03703022
3527;6;504;46;0;6.490719795
3528;7;504;48;1;7.311220169
3529;1;505;48;0;6.905749798
3530;2;505;47;0;6.905749798
3531;3;505;48;0;7.438379765
3532;4;505;48;0;7.600900173
3533;5;505;48;0;6.77421999
3534;6;505;48;0;7.620709896
3535;7;505;47;0;7.790279865
3536;1;506;52;0;6.354370117
3537;2;506;51;0;6.437749863
3538;3;506;51;0;6.551080227
3539;4;506;51;0;6.68460989
3540;5;506;52;0;6.745240211
3541;6;506;51;0;6.68460989
3542;7;506;46;0;6.802390099
3543;1;507;51;0;6.2146101
3544;2;507;44;0;6.309919834
3545;3;507;38;0;6.371610165
3546;4;507;39;0;6.396930218
3547;5;507;52;0;6.551080227
3548;6;507;51;0;6.551080227
3549;7;507;51;0;6.715380192
3550;1;508;48;0;6.282269955
3551;2;508;49;0;6.514709949
3552;3;508;50;0;6.586170197
3553;4;508;49;0;6.715380192
3554;5;508;50;0;6.751100063
3555;6;508;48;0;6.455200195
3556;7;508;50;0;6.709300041
3557;1;509;50;0;6.395259857
3558;2;509;50;0;6.490719795
3559;3;509;49;0;6.595779896
3560;4;509;49;0;6.641180038
3561;5;509;48;0;6.802390099
3562;6;509;48;0;6.918700218
3563;7;509;48;0;6.960350037
3564;1;510;50;0;6.905749798
3565;2;510;50;0;6.905749798
3566;3;510;50;0;7.170119762
3567;4;510;50;0;7.279319763
3568;5;510;50;0;7.313220024
3569;6;510;49;0;7.377759933
3570;7;510;50;0;7.349229813
3571;1;511;50;0;6.194409847
3572;2;511;48;0;6.263400078
3573;3;511;49;0;6.291570187
3574;4;511;47;0;6.131229877
3575;5;511;30;0;6.745240211
3576;6;511;49;0;6.956550121
3577;7;511;47;0;6.840549946
3578;1;512;50;0;6.163310051
3579;2;512;49;0;6.396930218
3580;3;512;47;0;6.715380192
3581;4;512;47;0;6.586170197
3582;5;512;47;1;6.813439846
3583;6;512;46;1;6.907760143
3584;7;512;48;1;7.003069878
3585;1;513;50;0;6.03786993
3586;2;513;50;0;6.171700001
3587;3;513;50;0;6.131229877
3588;4;513;50;0;6.188260078
3589;5;513;50;0;5.765190125
3590;6;513;48;0;5.988959789
3591;7;513;50;0;5.991459846
3592;1;514;39;1;6.905749798
3593;2;514;37;1;6.905749798
3594;3;514;44;1;6.956550121
3595;4;514;42;1;7.090079784
3596;5;514;42;1;7.047520161
3597;6;514;41;1;7.130899906
3598;7;514;36;1;7.346660137
3599;1;515;50;0;5.501259804
3600;2;515;52;0;5.501259804
3601;3;515;51;0;5.652490139
3602;4;515;50;0;5.823050022
3603;5;515;50;0;5.89989996
3604;6;515;50;0;6.052090168
3605;7;515;49;0;6.142039776
3606;1;516;50;0;6.779920101
3607;2;516;47;0;6.905749798
3608;3;516;48;0;6.98472023
3609;4;516;47;0;7.088409901
3610;5;516;46;1;6.861710072
3611;6;516;48;1;6.976349831
3612;7;516;49;1;6.98100996
3613;1;517;50;0;5.598420143
3614;2;517;46;0;5.598420143
3615;3;517;50;0;5.746200085
3616;4;517;49;0;5.966149807
3617;5;517;50;0;6.120299816
3618;6;517;48;0;6.2146101
3619;7;517;48;0;6.345640182
3620;1;518;49;0;5.932250023
3621;2;518;50;0;5.971260071
3622;3;518;50;0;6.113679886
3623;4;518;51;0;6.257669926
3624;5;518;51;0;6.363029957
3625;6;518;51;0;6.405230045
3626;7;518;51;0;6.476970196
3627;1;519;49;1;5.783830166
3628;2;519;50;1;5.991459846
3629;3;519;52;1;5.89715004
3630;4;519;51;1;5.831880093
3631;5;519;49;1;6.052090168
3632;6;519;51;1;6.263400078
3633;7;519;49;1;6.434549809
3634;1;520;46;1;6.375020027
3635;2;520;49;1;6.569479942
3636;3;520;50;1;6.536690235
3637;4;520;50;1;6.64248991
3638;5;520;21;0;6.226540089
3639;6;520;50;0;6.375020027
3640;7;520;52;1;6.893660069
3641;1;521;51;1;6.620069981
3642;2;521;52;0;6.802390099
3643;3;521;50;0;6.856460094
3644;4;521;49;0;6.980080128
3645;5;521;50;0;7.043159962
3646;6;521;50;0;6.866930008
3647;7;521;50;0;7.189169884
3648;1;522;51;0;5.768320084
3649;2;522;49;0;5.828949928
3650;3;522;52;1;5.768320084
3651;4;522;49;1;6.598509789
3652;5;522;49;1;6.679599762
3653;6;522;35;1;7.090079784
3654;7;522;44;1;6.85751009
3655;1;523;39;1;6.182079792
3656;2;523;48;1;6.263400078
3657;3;523;50;1;6.393589973
3658;4;523;49;1;6.440949917
3659;5;523;50;1;6.514709949
3660;6;523;49;1;6.664410114
3661;7;523;47;1;6.753439903
3662;1;524;45;0;6.2146101
3663;2;524;45;0;6.396930218
3664;3;524;49;0;6.396930218
3665;4;524;49;0;6.565259933
3666;5;524;49;0;6.700729847
3667;6;524;51;0;6.522089958
3668;7;524;50;0;6.556779861
3669;1;525;49;1;6.246109962
3670;2;525;49;1;6.331500053
3671;3;525;49;1;6.408530235
3672;4;525;49;1;6.481579781
3673;5;525;43;1;6.559619904
3674;6;525;46;1;6.678339958
3675;7;525;44;1;6.824369907
3676;1;526;35;0;5.703780174
3677;2;526;49;0;5.926929951
3678;3;526;47;0;6.109250069
3679;4;526;48;0;6.040249825
3680;5;526;52;0;6.359570026
3681;6;526;49;0;6.504290104
3682;7;526;49;0;6.577859879
3683;1;527;50;0;6.234409809
3684;2;527;50;0;6.396930218
3685;3;527;50;0;6.507279873
3686;4;527;50;0;6.652860165
3687;5;527;49;0;6.745240211
3688;6;527;49;0;7.130899906
3689;7;527;50;0;7.244229794
3690;1;528;40;0;6.098070145
3691;2;528;32;0;6.269100189
3692;3;528;37;0;6.340360165
3693;4;528;35;0;6.487679958
3694;5;528;37;0;6.577859879
3695;6;528;35;0;6.620069981
3696;7;528;37;0;6.856460094
3697;1;529;44;0;6.905749798
3698;2;529;47;0;6.905749798
3699;3;529;47;0;7.060480118
3700;4;529;47;1;7.095890045
3701;5;529;45;1;6.933420181
3702;6;529;47;0;7.467370033
3703;7;529;50;0;7.377759933
3704;1;530;50;0;6.905749798
3705;2;530;48;0;6.905749798
3706;3;530;47;0;7.129300117
3707;4;530;44;0;7.170119762
3708;5;530;46;0;7.270309925
3709;6;530;47;0;7.459909916
3710;7;530;46;0;7.457029819
3711;1;531;49;0;6.576469898
3712;2;531;49;0;6.77421999
3713;3;531;50;0;6.88244009
3714;4;531;49;0;7.090079784
3715;5;531;48;0;7.207859993
3716;6;531;48;0;7.495540142
3717;7;531;46;0;7.600900173
3718;1;532;29;0;5.736569881
3719;2;532;49;0;5.966149807
3720;3;532;51;0;6.075349808
3721;4;532;49;0;6.156980038
3722;5;532;50;0;6.263400078
3723;6;532;46;0;6.347390175
3724;7;532;49;0;6.445720196
3725;1;533;50;0;6.291570187
3726;2;533;50;0;6.395259857
3727;3;533;48;0;6.396930218
3728;4;533;48;0;6.396930218
3729;5;533;49;0;6.490719795
3730;6;533;48;0;6.590300083
3731;7;533;49;0;6.617400169
3732;1;534;51;0;5.886099815
3733;2;534;48;0;5.983940125
3734;3;534;51;0;5.983940125
3735;4;534;51;0;6.198480129
3736;5;534;51;0;5.789959908
3737;6;534;50;0;6.011270046
3738;7;534;51;0;6.111470222
3739;1;535;51;0;5.579730034
3740;2;535;50;0;5.669879913
3741;3;535;51;0;5.703780174
3742;4;535;50;0;5.828949928
3743;5;535;49;0;5.991459846
3744;6;535;51;0;6.075349808
3745;7;535;50;0;6.142039776
3746;1;536;51;0;6.694560051
3747;2;536;51;0;6.727429867
3748;3;536;49;0;6.853300095
3749;4;536;50;0;6.896689892
3750;5;536;50;0;7.130899906
3751;6;536;51;0;6.965079784
3752;7;536;49;0;7.154620171
3753;1;537;48;0;6.03786993
3754;2;537;50;0;6.551080227
3755;3;537;50;0;6.656730175
3756;4;537;50;0;6.856460094
3757;5;537;50;0;7.090079784
3758;6;537;49;0;6.74406004
3759;7;537;49;0;6.994850159
3760;1;538;48;0;6.620069981
3761;2;538;51;0;6.77421999
3762;3;538;50;0;6.77421999
3763;4;538;47;0;6.907760143
3764;5;538;51;0;7.014810085
3765;6;538;50;0;7.062190056
3766;7;538;51;0;7.158510208
3767;1;539;50;0;6.345640182
3768;2;539;49;0;6.444129944
3769;3;539;50;0;6.620069981
3770;4;539;49;0;6.956550121
3771;5;539;48;0;7.311220169
3772;6;539;50;0;7.388329983
3773;7;539;48;0;7.600900173
3774;1;540;47;0;6.905749798
3775;2;540;47;0;6.905749798
3776;3;540;47;0;7.557990074
3777;4;540;46;0;7.600900173
3778;5;540;45;0;7.600900173
3779;6;540;45;0;7.600900173
3780;7;540;45;0;7.80588007
3781;1;541;50;1;6.55535984
3782;2;541;50;1;6.551080227
3783;3;541;50;1;6.633319855
3784;4;541;49;1;6.597149849
3785;5;541;48;1;6.824369907
3786;6;541;48;1;6.907760143
3787;7;541;49;1;7.090079784
3788;1;542;46;0;6.539589882
3789;2;542;47;0;6.536690235
3790;3;542;46;0;6.690839767
3791;4;542;45;0;6.84375
3792;5;542;47;0;6.88244009
3793;6;542;49;0;7.047520161
3794;7;542;46;0;7.060480118
3795;1;543;51;0;6.659289837
3796;2;543;52;0;6.690839767
3797;3;543;51;0;6.77421999
3798;4;543;51;0;6.68460989
3799;5;543;50;0;6.907760143
3800;6;543;51;0;6.949860096
3801;7;543;51;0;7.170119762
3802;1;544;49;1;6.553929806
3803;2;544;49;1;6.68460989
3804;3;544;49;1;7.11070013
3805;4;544;49;0;7.173960209
3806;5;544;49;1;7.014810085
3807;6;544;49;0;6.922639847
3808;7;544;49;1;7.195189953
3809;1;545;47;0;6.897699833
3810;2;545;47;0;6.905749798
3811;3;545;46;0;7.130899906
3812;4;545;44;0;7.207859993
3813;5;545;44;0;7.313220024
3814;6;545;41;0;7.090079784
3815;7;545;46;0;7.326469898
3816;1;546;49;1;6.63988018
3817;2;546;49;1;6.721429825
3818;3;546;41;0;6.788969994
3819;4;546;47;1;6.925600052
3820;5;546;28;1;6.956550121
3821;6;546;46;1;7.003069878
3822;7;546;48;1;7.092569828
3823;1;547;49;1;6.566669941
3824;2;547;50;1;6.77421999
3825;3;547;47;1;6.733399868
3826;4;547;43;1;6.783329964
3827;5;547;47;1;6.778779984
3828;6;547;48;1;6.98472023
3829;7;547;48;1;7.029970169
3830;1;548;47;0;6.856460094
3831;2;548;49;0;6.745240211
3832;3;548;49;0;6.856460094
3833;4;548;49;0;6.907760143
3834;5;548;49;0;7.130899906
3835;6;548;47;0;6.68460989
3836;7;548;46;0;6.725029945
3837;1;549;50;0;5.703780174
3838;2;549;50;0;5.991459846
3839;3;549;51;0;5.991459846
3840;4;549;50;0;5.991459846
3841;5;549;51;0;5.991459846
3842;6;549;51;0;6.396930218
3843;7;549;51;0;6.021019936
3844;1;550;48;1;6.811240196
3845;2;550;50;1;6.749929905
3846;3;550;47;1;6.802390099
3847;4;550;49;1;6.885509968
3848;5;550;48;1;6.983789921
3849;6;550;47;1;7.081709862
3850;7;550;47;1;7.18159008
3851;1;551;39;1;6.040249825
3852;2;551;35;1;5.869299889
3853;3;551;37;1;6.2146101
3854;4;551;38;1;6.437749863
3855;5;551;39;1;6.171700001
3856;6;551;39;1;6.551080227
3857;7;551;37;1;6.551080227
3858;1;552;38;1;6.354370117
3859;2;552;37;1;6.522089958
3860;3;552;39;1;6.526490211
3861;4;552;35;1;6.672029972
3862;5;552;36;1;6.620069981
3863;6;552;39;0;6.802390099
3864;7;552;49;1;6.768489838
3865;1;553;51;0;5.913499832
3866;2;553;40;0;5.886099815
3867;3;553;39;0;5.991459846
3868;4;553;39;0;6.263400078
3869;5;553;39;0;6.354370117
3870;6;553;39;0;6.551080227
3871;7;553;40;0;6.522089958
3872;1;554;48;1;5.823050022
3873;2;554;48;0;5.89715004
3874;3;554;49;1;5.963580132
3875;4;554;47;1;6.028279781
3876;5;554;49;1;6.107019901
3877;6;554;46;1;6.32972002
3878;7;554;38;0;6.226540089
3879;1;555;47;0;6.905749798
3880;2;555;47;0;6.905749798
3881;3;555;48;0;7.313220024
3882;4;555;47;0;7.346010208
3883;5;555;47;0;7.408530235
3884;6;555;48;0;7.522940159
3885;7;555;47;0;7.483240128
3886;1;556;50;0;6.597149849
3887;2;556;49;0;6.892640114
3888;3;556;49;0;6.987490177
3889;4;556;49;0;6.982860088
3890;5;556;49;0;7.303170204
3891;6;556;47;0;7.39387989
3892;7;556;46;0;7.303170204
3893;1;557;50;0;6.359570026
3894;2;557;51;0;6.428110123
3895;3;557;48;0;6.456769943
3896;4;557;47;0;6.583409786
3897;5;557;49;0;6.543910027
3898;6;557;51;1;6.895679951
3899;7;557;50;1;6.94408989
3900;1;558;49;0;5.89989996
3901;2;558;48;0;6.192359924
3902;3;558;49;0;6.033090115
3903;4;558;49;0;6.343880177
3904;5;558;49;0;6.410170078
3905;6;558;49;0;6.395259857
3906;7;558;48;0;6.463029861
3907;1;559;48;0;6.318970203
3908;2;559;48;0;6.381820202
3909;3;559;47;0;6.448890209
3910;4;559;48;0;6.513229847
3911;5;559;47;0;6.569479942
3912;6;559;48;0;6.658010006
3913;7;559;44;0;6.763879776
3914;1;560;50;1;6.309919834
3915;2;560;50;0;6.309919834
3916;3;560;50;0;6.396930218
3917;4;560;42;1;6.396930218
3918;5;560;24;0;6.396930218
3919;6;560;49;0;6.476970196
3920;7;560;49;0;6.68460989
3921;1;561;45;0;6.109250069
3922;2;561;50;0;6.079929829
3923;3;561;25;0;8.268730164
3924;4;561;52;0;6.514709949
3925;5;561;52;0;6.469250202
3926;6;561;52;0;6.797939777
3927;7;561;50;0;6.927559853
3928;1;562;32;0;6.437749863
3929;2;562;50;0;6.593039989
3930;3;562;50;0;6.68460989
3931;4;562;47;0;6.856460094
3932;5;562;50;0;7.090079784
3933;6;562;49;0;7.102499962
3934;7;562;49;0;7.279319763
3935;1;563;46;1;6.656730175
3936;2;563;44;1;6.74052
3937;3;563;46;1;6.907760143
3938;4;563;43;1;6.907760143
3939;5;563;46;1;6.907760143
3940;6;563;21;1;6.932449818
3941;7;563;48;1;6.907760143
3942;1;564;48;1;6.579249859
3943;2;564;52;1;6.77421999
3944;3;564;50;1;6.842679977
3945;4;564;52;1;6.956550121
3946;5;564;51;0;7.025539875
3947;6;564;49;1;7.084229946
3948;7;564;49;1;7.153049946
3949;1;565;51;1;6.842679977
3950;2;565;44;0;6.905749798
3951;3;565;51;0;7.130899906
3952;4;565;50;0;7.270309925
3953;5;565;52;0;7.053589821
3954;6;565;51;0;6.961299896
3955;7;565;49;0;8.047189713
3956;1;566;25;0;6.354370117
3957;2;566;46;0;6.514709949
3958;3;566;50;0;6.263400078
3959;4;566;48;0;6.68460989
3960;5;566;47;0;7.143620014
3961;6;566;47;0;7.195189953
3962;7;566;48;0;7.244229794
3963;1;567;51;0;5.828949928
3964;2;567;51;0;5.828949928
3965;3;567;50;0;5.828949928
3966;4;567;40;0;5.843540192
3967;5;567;36;0;5.89989996
3968;6;567;41;0;6.040249825
3969;7;567;51;0;6.2146101
3970;1;568;48;1;6.424870014
3971;2;568;49;1;6.480040073
3972;3;568;49;1;6.580639839
3973;4;568;47;1;6.68460989
3974;5;568;47;1;6.807929993
3975;6;568;46;1;6.923630238
3976;7;568;48;1;6.983789921
3977;1;569;50;0;6.466139793
3978;2;569;50;0;6.620069981
3979;3;569;51;0;6.620069981
3980;4;569;49;0;6.907760143
3981;5;569;49;0;7.047520161
3982;6;569;49;0;7.259119987
3983;7;569;51;0;7.159289837
3984;1;570;48;0;5.817110062
3985;2;570;46;0;5.886099815
3986;3;570;49;0;5.998939991
3987;4;570;49;0;6.066110134
3988;5;570;49;0;6.144189835
3989;6;570;49;0;6.291570187
3990;7;570;48;0;6.363029957
3991;1;571;50;1;6.345640182
3992;2;571;50;1;6.473889828
3993;3;571;51;1;6.824369907
3994;4;571;50;1;6.897699833
3995;5;571;49;1;6.970729828
3996;6;571;50;1;7.047520161
3997;7;571;50;1;6.912740231
3998;1;572;30;0;5.703780174
3999;2;572;50;0;5.991459846
4000;3;572;48;0;6.2146101
4001;4;572;48;0;6.445720196
4002;5;572;40;0;6.396930218
4003;6;572;51;0;6.620069981
4004;7;572;50;0;6.226540089
4005;1;573;51;1;6.109250069
4006;2;573;51;1;6.2146101
4007;3;573;49;1;6.259580135
4008;4;573;50;1;6.306280136
4009;5;573;50;1;6.406879902
4010;6;573;50;0;6.483109951
4011;7;573;51;1;6.620069981
4012;1;574;49;0;6.282269955
4013;2;574;48;0;6.388559818
4014;3;574;48;0;6.455200195
4015;4;574;49;0;6.666959763
4016;5;574;49;0;6.835179806
4017;6;574;49;0;6.907760143
4018;7;574;48;0;6.975409985
4019;1;575;49;0;5.796060085
4020;2;575;50;0;5.981410027
4021;3;575;49;0;6.040249825
4022;4;575;49;0;6.171700001
4023;5;575;49;0;6.289720058
4024;6;575;49;0;6.395259857
4025;7;575;49;0;6.577859879
4026;1;576;50;0;6.2146101
4027;2;576;50;0;6.263400078
4028;3;576;45;0;6.309919834
4029;4;576;48;0;6.476970196
4030;5;576;51;0;6.396930218
4031;6;576;51;0;6.68460989
4032;7;576;50;0;6.68460989
4033;1;577;30;0;5.926929951
4034;2;577;52;0;5.991459846
4035;3;577;52;0;6.109250069
4036;4;577;50;0;6.2146101
4037;5;577;51;0;6.263400078
4038;6;577;51;0;6.396930218
4039;7;577;50;0;6.551080227
4040;1;578;40;0;6.393589973
4041;2;578;49;0;6.461470127
4042;3;578;49;0;6.448890209
4043;4;578;49;0;6.63725996
4044;5;578;50;0;6.759260178
4045;6;578;46;0;6.835179806
4046;7;578;45;0;6.919680119
4047;1;579;51;0;5.796060085
4048;2;579;50;0;5.926929951
4049;3;579;50;0;5.966149807
4050;4;579;50;0;6.173789978
4051;5;579;47;0;6.476970196
4052;6;579;50;0;6.700729847
4053;7;579;51;0;6.712959766
4054;1;580;51;1;6.291570187
4055;2;580;42;1;6.388559818
4056;3;580;48;1;6.461470127
4057;4;580;47;1;6.579249859
4058;5;580;49;1;6.606649876
4059;6;580;48;1;6.715380192
4060;7;580;46;0;6.993929863
4061;1;581;39;1;6.77421999
4062;2;581;40;1;6.77421999
4063;3;581;41;1;6.892640114
4064;4;581;34;1;6.956550121
4065;5;581;50;1;6.956550121
4066;6;581;40;1;7.189169884
4067;7;581;38;1;7.286190033
4068;1;582;47;0;5.703780174
4069;2;582;31;0;6.118100166
4070;3;582;45;0;6.396930218
4071;4;582;51;0;6.727429867
4072;5;582;49;0;6.78783989
4073;6;582;50;0;6.917709827
4074;7;582;51;0;6.962240219
4075;1;583;50;0;6.293419838
4076;2;583;50;0;6.513229847
4077;3;583;46;0;6.648980141
4078;4;583;47;0;6.883460045
4079;5;583;43;0;7.047520161
4080;6;583;44;0;7.129300117
4081;7;583;47;0;7.168580055
4082;1;584;52;0;6.2146101
4083;2;584;51;0;6.309919834
4084;3;584;49;0;6.652860165
4085;4;584;50;0;6.532330036
4086;5;584;49;0;6.602590084
4087;6;584;50;0;6.700729847
4088;7;584;50;0;6.652860165
4089;1;585;50;0;6.551080227
4090;2;585;51;0;6.586170197
4091;3;585;48;0;6.68460989
4092;4;585;51;0;6.779920101
4093;5;585;48;0;6.907760143
4094;6;585;50;0;7.057040215
4095;7;585;49;0;7.027309895
4096;1;586;51;0;5.686979771
4097;2;586;51;0;5.703780174
4098;3;586;51;0;5.843540192
4099;4;586;51;0;5.991459846
4100;5;586;51;0;6.063789845
4101;6;586;50;0;6.109250069
4102;7;586;30;0;5.991459846
4103;1;587;50;1;6.618740082
4104;2;587;50;1;6.70318985
4105;3;587;49;1;6.788969994
4106;4;587;49;1;6.884490013
4107;5;587;48;1;7.078340054
4108;6;587;48;1;7.118830204
4109;7;587;48;1;7.179309845
4110;1;588;51;0;5.438079834
4111;2;588;50;0;5.926929951
4112;3;588;49;0;6.052090168
4113;4;588;49;0;6.107019901
4114;5;588;49;0;6.577859879
4115;6;588;50;0;6.356110096
4116;7;588;50;0;6.802390099
4117;1;589;48;1;6.666959763
4118;2;589;47;1;6.736969948
4119;3;589;46;1;6.804609776
4120;4;589;47;1;6.875229836
4121;5;589;47;1;6.950809956
4122;6;589;46;1;7.078340054
4123;7;589;46;1;7.170119762
4124;1;590;44;1;6.336830139
4125;2;590;45;1;6.533790112
4126;3;590;44;1;6.620069981
4127;4;590;43;1;6.593039989
4128;5;590;44;1;6.811240196
4129;6;590;43;1;6.813439846
4130;7;590;44;1;6.870049953
4131;1;591;46;1;6.464590073
4132;2;591;46;1;6.476970196
4133;3;591;42;1;6.609350204
4134;4;591;38;1;6.551080227
4135;5;591;46;1;6.7707901
4136;6;591;45;1;6.856460094
4137;7;591;46;1;6.856460094
4138;1;592;15;1;6.499790192
4139;2;592;47;0;6.516190052
4140;3;592;49;1;6.651569843
4141;4;592;47;1;6.768489838
4142;5;592;50;1;6.838409901
4143;6;592;49;1;6.86796999
4144;7;592;47;1;7.061329842
4145;1;593;39;0;5.298319817
4146;2;593;48;0;5.416100025
4147;3;593;40;0;5.416100025
4148;4;593;29;0;5.416100025
4149;5;593;40;0;5.703780174
4150;6;593;48;0;5.703780174
4151;7;593;40;0;5.676750183
4152;1;594;49;1;6.424870014
4153;2;594;48;1;6.480040073
4154;3;594;48;1;6.573679924
4155;4;594;48;1;6.690839767
4156;5;594;45;1;6.786719799
4157;6;594;49;1;6.919680119
4158;7;594;47;1;7.047520161
4159;1;595;52;0;5.686979771
4160;2;595;50;0;5.857930183
4161;3;595;50;0;5.953239918
4162;4;595;49;0;6.063789845
4163;5;595;50;0;6.2146101
4164;6;595;50;0;6.291570187
4165;7;595;50;0;6.371610165
